INFO 2025-07-22 16:49:08,516 basehttp 24060 15228 "GET /admin/ HTTP/1.1" 200 12150
INFO 2025-07-22 16:52:21,595 basehttp 24060 12328 "GET /admin/auth/ HTTP/1.1" 200 6117
INFO 2025-07-22 16:52:22,935 basehttp 24060 12328 "GET /admin/auth/user/ HTTP/1.1" 200 24412
INFO 2025-07-22 16:52:22,981 basehttp 24060 12328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:52:25,570 basehttp 24060 12328 "GET /admin/auth/user/14/change/ HTTP/1.1" 200 49256
INFO 2025-07-22 16:52:25,618 basehttp 24060 25016 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2025-07-22 16:52:25,621 basehttp 24060 15592 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-07-22 16:52:25,625 basehttp 24060 12328 "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
INFO 2025-07-22 16:52:25,649 basehttp 24060 12328 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11991
INFO 2025-07-22 16:52:25,696 basehttp 24060 4116 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2025-07-22 16:52:25,698 basehttp 24060 19472 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-07-22 16:52:25,698 basehttp 24060 23816 "GET /static/admin/js/inlines.js HTTP/1.1" 200 15628
INFO 2025-07-22 16:52:25,699 basehttp 24060 25016 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15845
INFO 2025-07-22 16:52:25,722 basehttp 24060 23816 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-07-22 16:52:25,727 basehttp 24060 25016 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-07-22 16:52:25,789 basehttp 24060 23816 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-07-22 16:52:25,812 basehttp 24060 19472 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-07-22 16:52:25,813 basehttp 24060 25016 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-07-22 16:52:59,721 basehttp 24060 23444 "GET /admin/auth/user/14/password/ HTTP/1.1" 200 13329
INFO 2025-07-22 16:52:59,787 basehttp 24060 15804 "GET /static/admin/js/unusable_password_field.js HTTP/1.1" 200 1480
INFO 2025-07-22 16:52:59,787 basehttp 24060 21220 "GET /static/admin/img/icon-alert.svg HTTP/1.1" 200 504
INFO 2025-07-22 16:52:59,799 basehttp 24060 23444 "GET /static/admin/css/unusable_password_field.css HTTP/1.1" 200 663
INFO 2025-07-22 16:53:32,254 basehttp 24060 11244 "POST /admin/auth/user/14/password/ HTTP/1.1" 302 0
INFO 2025-07-22 16:53:32,360 basehttp 24060 11244 "GET /admin/auth/user/14/change/ HTTP/1.1" 200 49392
INFO 2025-07-22 16:53:32,420 basehttp 24060 11244 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
